0.00040411949157714844,0.0,0.099,0.012
0.01417398452758789,0.0004,0.102,0.01
0.015366077423095703,0.0008,0.104,0.009
0.019150972366333008,0.0012000000000000001,0.102,0.007
0.024029016494750977,0.0016,0.064,-0.012
0.028928041458129883,0.002,0.062,-0.011
0.03410911560058594,0.0024000000000000002,0.062,-0.013
0.04819202423095703,0.0028,0.059,-0.014
0.04945111274719238,0.0032,0.057,-0.014
0.0514681339263916,0.0036000000000000003,0.062,-0.014
0.05331015586853027,0.004,0.066,-0.013
0.05799508094787598,0.0044,0.064,-0.013
0.06320714950561523,0.0048000000000000004,0.062,-0.012
0.06801605224609375,0.005200000000000001,0.066,-0.013
0.07323312759399414,0.0056,0.064,-0.013
0.07825899124145508,0.006,0.062,-0.013
0.0833280086517334,0.0064,0.064,-0.013
0.09327816963195801,0.0068000000000000005,0.064,-0.012
0.09528613090515137,0.007200000000000001,0.066,-0.013
0.09838199615478516,0.0076,0.076,-0.012
0.10324597358703613,0.008,0.076,-0.011
0.10829496383666992,0.008400000000000001,0.069,-0.011
0.11327099800109863,0.0088,0.069,-0.013
0.11831903457641602,0.0092,0.069,-0.01
0.1233830451965332,0.009600000000000001,0.071,-0.012
0.12821102142333984,0.01,0.073,-0.01
0.13327693939208984,0.010400000000000001,0.076,-0.01
0.13846516609191895,0.0108,0.071,-0.007
0.1432039737701416,0.0112,0.076,-0.008
0.14828205108642578,0.011600000000000001,0.076,-0.009
0.1546621322631836,0.012,0.071,-0.009
0.15920495986938477,0.012400000000000001,0.069,-0.009
0.16418910026550293,0.0128,0.071,-0.008
0.16922307014465332,0.0132,0.073,-0.01
0.1741950511932373,0.013600000000000001,0.073,-0.01
0.17920207977294922,0.014,0.073,-0.01
0.18422508239746094,0.014400000000000001,0.078,-0.008
0.18927693367004395,0.0148,0.076,-0.008
0.19420409202575684,0.0152,0.078,-0.008
0.19918012619018555,0.015600000000000001,0.071,-0.008
0.20418715476989746,0.016,0.078,-0.008
0.2091841697692871,0.0164,0.076,-0.009
0.21418309211730957,0.016800000000000002,0.076,-0.008
0.21926403045654297,0.0172,0.076,-0.008
