0.0006949901580810547,0.0,-0.683,0.633
0.026559829711914062,0.002,-0.645,0.611
0.04260396957397461,0.004,-0.671,0.644
0.058632850646972656,0.006,-0.671,0.633
0.07453680038452148,0.008,-0.658,0.644
0.09043288230895996,0.01,-0.62,0.6
0.10666799545288086,0.012,-0.645,0.578
0.12255978584289551,0.014,-0.645,0.578
0.13891983032226562,0.016,-0.708,0.633
0.1539778709411621,0.018000000000000002,-0.658,0.578
0.1698288917541504,0.02,-0.645,0.611
0.18639087677001953,0.022,-0.671,0.578
0.20232486724853516,0.024,-0.658,0.556
0.21797895431518555,0.026000000000000002,-0.696,0.6
0.2343578338623047,0.028,-0.683,0.611
0.25039100646972656,0.03,-0.671,0.578
0.26650094985961914,0.032,-0.696,0.622
0.2827928066253662,0.034,-0.708,0.633
0.29837989807128906,0.036000000000000004,-0.658,0.578
0.31445980072021484,0.038,-0.683,0.6
0.3304178714752197,0.04,-0.683,0.6
0.34651684761047363,0.042,-0.671,0.589
0.36228489875793457,0.044,-0.671,0.578
0.37837886810302734,0.046,-0.658,0.556
0.3945448398590088,0.048,-0.658,0.589
0.41042089462280273,0.05,-0.671,0.589
0.4260728359222412,0.052000000000000005,-0.645,0.567
0.44168877601623535,0.054,-0.645,0.6
0.4577298164367676,0.056,-0.658,0.611
0.47395992279052734,0.058,-0.683,0.589
0.48996591567993164,0.06,-0.708,0.611
0.5059189796447754,0.062,-0.671,0.6
0.5225448608398438,0.064,-0.658,0.578
0.5413990020751953,0.066,-0.658,0.611
0.5545139312744141,0.068,-0.671,0.589
0.5704398155212402,0.07,-0.658,0.589
0.5865628719329834,0.07200000000000001,-0.658,0.6
0.6025159358978271,0.074,-0.658,0.578
0.6184778213500977,0.076,-0.683,0.589
0.6343388557434082,0.078,-0.645,0.556
0.6501369476318359,0.08,-0.645,0.556
0.6662309169769287,0.082,-0.658,0.6
0.6815838813781738,0.084,-0.658,0.6
0.697721004486084,0.08600000000000001,-0.658,0.589
0.7135069370269775,0.088,-0.658,0.589
0.729827880859375,0.09,-0.62,0.578
0.7459609508514404,0.092,-0.645,0.567
0.7620248794555664,0.094,-0.658,0.578
0.7783169746398926,0.096,-0.658,0.567
0.7940688133239746,0.098,-0.658,0.567
