time,command,strain1,strain2
1.6927719116210938e-05,0.0,1.29,1.186
0.0011019706726074219,0.0004,1.295,1.185
0.0019888877868652344,0.0008,0.056,-0.02
0.0029449462890625,0.0012000000000000001,0.056,-0.018
0.004108905792236328,0.0016,0.054,-0.018
0.0051288604736328125,0.002,0.059,-0.018
0.005995988845825195,0.0024000000000000002,0.056,-0.019
0.00709986686706543,0.0028,0.051,-0.018
0.008105039596557617,0.0032,0.056,-0.018
0.009119987487792969,0.0036000000000000003,0.056,-0.018
0.009990930557250977,0.004,0.051,-0.017
0.010994911193847656,0.0044,0.054,-0.019
0.012086868286132812,0.0048000000000000004,0.056,-0.017
0.013092994689941406,0.005200000000000001,0.049,-0.018
0.014102935791015625,0.0056,0.051,-0.017
0.015097856521606445,0.006,0.059,-0.017
0.01609492301940918,0.0064,0.054,-0.018
0.017088890075683594,0.0068000000000000005,0.051,-0.017
0.01798701286315918,0.007200000000000001,0.056,-0.014
0.019034862518310547,0.0076,0.056,-0.014
0.02002692222595215,0.008,0.049,-0.016
0.021014928817749023,0.008400000000000001,0.054,-0.016
0.022092819213867188,0.0088,0.051,-0.013
0.023234844207763672,0.0092,0.049,-0.014
0.02538299560546875,0.009600000000000001,0.051,-0.014
0.027554035186767578,0.01,0.054,-0.016
0.029457807540893555,0.010400000000000001,0.054,-0.014
0.03108501434326172,0.0108,0.049,-0.018
0.03214097023010254,0.0112,0.049,-0.019
0.03306388854980469,0.011600000000000001,0.049,-0.018
0.03409981727600098,0.012,0.049,-0.018
0.03513789176940918,0.012400000000000001,0.046,-0.018
0.03610682487487793,0.0128,0.049,-0.018
0.03846597671508789,0.0132,0.051,-0.018
0.040196895599365234,0.013600000000000001,0.049,-0.019
0.0411529541015625,0.014,0.049,-0.014
0.04216194152832031,0.014400000000000001,0.046,-0.018
0.043089866638183594,0.0148,0.044,-0.018
0.04422497749328613,0.0152,0.049,-0.016
0.04523897171020508,0.015600000000000001,0.046,-0.016
0.04622697830200195,0.016,0.046,-0.016
0.04722881317138672,0.0164,0.049,-0.016
0.04824686050415039,0.016800000000000002,0.054,-0.017
0.04946303367614746,0.0172,0.054,-0.014
0.05142402648925781,0.0176,0.049,-0.014
0.05339694023132324,0.018000000000000002,0.054,-0.016
0.055541038513183594,0.0184,0.051,-0.014
0.058279991149902344,0.0188,0.044,-0.013
0.0604398250579834,0.019200000000000002,0.049,-0.012
0.06276297569274902,0.0196,0.051,-0.016
0.06437897682189941,0.02,0.049,-0.016
0.06637692451477051,0.0204,0.051,-0.014
0.06837296485900879,0.020800000000000003,0.051,-0.014
0.07035303115844727,0.0212,0.051,-0.014
0.07227587699890137,0.0216,0.046,-0.016
0.07439684867858887,0.022000000000000002,0.051,-0.014
0.0763850212097168,0.0224,0.046,-0.018
0.07829093933105469,0.0228,0.049,-0.017
0.08031082153320312,0.023200000000000002,0.049,-0.017
0.08234691619873047,0.0236,0.051,-0.017
0.08432388305664062,0.024,0.046,-0.017
0.0862569808959961,0.0244,0.046,-0.017
0.08757281303405762,0.024800000000000003,0.049,-0.016
0.08977985382080078,0.0252,0.051,-0.017
0.09190988540649414,0.0256,0.042,-0.017
0.0938270092010498,0.026000000000000002,0.049,-0.016
0.09549283981323242,0.0264,0.051,-0.016
0.09768295288085938,0.0268,0.046,-0.016
0.0994868278503418,0.027200000000000002,0.051,-0.013
0.10132980346679688,0.027600000000000003,0.051,-0.016
0.10337281227111816,0.028,0.049,-0.014
0.10533499717712402,0.0284,0.054,-0.014
0.10755491256713867,0.028800000000000003,0.051,-0.017
0.10979700088500977,0.0292,0.049,-0.014
