time,command,strain1,strain2
4.410743713378906e-05,0.0,-0.012,-0.078
0.0013310909271240234,0.0004,-0.012,-0.077
0.003475189208984375,0.0008,-0.015,-0.079
0.00531005859375,0.0012000000000000001,-0.012,-0.076
0.007220029830932617,0.0016,-0.012,-0.079
0.009328126907348633,0.002,-0.017,-0.078
0.01086115837097168,0.0024000000000000002,-0.01,-0.076
0.011759042739868164,0.0028,-0.012,-0.077
0.012962102890014648,0.0032,-0.015,-0.078
0.014048099517822266,0.0036000000000000003,-0.007,-0.077
0.014883995056152344,0.004,-0.015,-0.078
0.01618218421936035,0.0044,-0.012,-0.076
0.01810908317565918,0.0048000000000000004,-0.017,-0.077
0.019042015075683594,0.005200000000000001,-0.007,-0.076
0.0200040340423584,0.0056,-0.012,-0.078
0.02179098129272461,0.006,-0.015,-0.078
0.022891998291015625,0.0064,-0.007,-0.076
0.023880958557128906,0.0068000000000000005,-0.015,-0.078
0.024888038635253906,0.007200000000000001,-0.02,-0.077
0.02588510513305664,0.0076,-0.015,-0.077
0.026884078979492188,0.008,-0.015,-0.078
0.027877092361450195,0.008400000000000001,-0.017,-0.077
0.028892993927001953,0.0088,-0.015,-0.079
0.029926061630249023,0.0092,-0.012,-0.077
0.030871152877807617,0.009600000000000001,-0.012,-0.078
0.0318911075592041,0.01,-0.015,-0.079
0.0329279899597168,0.010400000000000001,-0.012,-0.076
0.03382396697998047,0.0108,-0.012,-0.078
0.034826040267944336,0.0112,-0.024,-0.078
0.035809993743896484,0.011600000000000001,-0.017,-0.077
0.036794185638427734,0.012,-0.022,-0.078
0.037811994552612305,0.012400000000000001,-0.022,-0.078
0.03880906105041504,0.0128,-0.022,-0.076
0.040956974029541016,0.0132,-0.02,-0.076
0.041810035705566406,0.013600000000000001,-0.027,-0.078
0.04280710220336914,0.014,-0.027,-0.078
0.043856143951416016,0.014400000000000001,-0.022,-0.076
0.0449371337890625,0.0148,-0.024,-0.076
0.04624319076538086,0.0152,-0.029,-0.079
0.04819297790527344,0.015600000000000001,-0.027,-0.076
0.05011916160583496,0.016,-0.024,-0.076
0.052073001861572266,0.0164,-0.024,-0.077
0.053832054138183594,0.016800000000000002,-0.029,-0.076
0.05484414100646973,0.0172,-0.022,-0.075
0.05581498146057129,0.0176,-0.024,-0.076
0.05680513381958008,0.018000000000000002,-0.029,-0.078
0.05772519111633301,0.0184,-0.022,-0.076
0.05873918533325195,0.0188,-0.024,-0.077
0.059745073318481445,0.019200000000000002,-0.029,-0.078
0.06073307991027832,0.0196,-0.024,-0.076
0.06174302101135254,0.02,-0.024,-0.077
0.06272006034851074,0.0204,-0.029,-0.077
0.06373810768127441,0.020800000000000003,-0.029,-0.078
0.06471896171569824,0.0212,-0.024,-0.078
0.06570315361022949,0.0216,-0.024,-0.075
0.06671309471130371,0.022000000000000002,-0.029,-0.076
0.06776213645935059,0.0224,-0.027,-0.075
0.06871199607849121,0.0228,-0.024,-0.076
0.06971096992492676,0.023200000000000002,-0.029,-0.076
0.07071995735168457,0.0236,-0.027,-0.075
0.07169318199157715,0.024,-0.029,-0.075
0.07271504402160645,0.0244,-0.029,-0.077
0.07371115684509277,0.024800000000000003,-0.029,-0.077
0.07472610473632812,0.0252,-0.022,-0.078
0.07573819160461426,0.0256,-0.024,-0.077
0.07677412033081055,0.026000000000000002,-0.034,-0.077
0.07814502716064453,0.0264,-0.02,-0.075
0.08039116859436035,0.0268,-0.027,-0.077
0.08198404312133789,0.027200000000000002,-0.034,-0.077
0.08287596702575684,0.027600000000000003,-0.027,-0.076
0.08392596244812012,0.028,-0.024,-0.078
0.08487606048583984,0.0284,-0.027,-0.076
0.08566117286682129,0.028800000000000003,-0.029,-0.078
0.08678817749023438,0.0292,-0.024,-0.077
0.08783316612243652,0.0296,-0.024,-0.077
0.08875703811645508,0.030000000000000002,-0.029,-0.078
0.08984708786010742,0.0304,-0.029,-0.075
0.0908350944519043,0.0308,-0.024,-0.077
0.09185910224914551,0.031200000000000002,-0.029,-0.078
0.09270095825195312,0.0316,-0.024,-0.076
0.09383416175842285,0.032,-0.017,-0.077
0.09486603736877441,0.0324,-0.029,-0.076
0.09587407112121582,0.0328,-0.024,-0.076
0.09667015075683594,0.0332,-0.024,-0.076
0.09785819053649902,0.033600000000000005,-0.027,-0.078
0.09884214401245117,0.034,-0.027,-0.076
0.09984898567199707,0.0344,-0.024,-0.074
0.10084319114685059,0.034800000000000005,-0.024,-0.078
0.10185003280639648,0.0352,-0.027,-0.078
0.10285806655883789,0.0356,-0.024,-0.075
0.10382199287414551,0.036000000000000004,-0.029,-0.076
0.10480618476867676,0.0364,-0.032,-0.078
0.10585212707519531,0.0368,-0.022,-0.077
0.10687112808227539,0.037200000000000004,-0.027,-0.075
0.10784006118774414,0.0376,-0.027,-0.078
0.10900998115539551,0.038,-0.022,-0.077
0.10977005958557129,0.038400000000000004,-0.027,-0.077
0.11086416244506836,0.0388,-0.027,-0.078
0.11190009117126465,0.0392,-0.027,-0.078
0.11287403106689453,0.0396,-0.024,-0.076
0.11375308036804199,0.04,-0.029,-0.078
0.11485409736633301,0.040400000000000005,-0.024,-0.077
0.11587715148925781,0.0408,-0.027,-0.077
0.1166839599609375,0.0412,-0.022,-0.077
0.11772608757019043,0.041600000000000005,-0.029,-0.076
0.11880707740783691,0.042,-0.027,-0.077
0.11982512474060059,0.0424,-0.027,-0.077
0.12081718444824219,0.042800000000000005,-0.032,-0.076
0.1217961311340332,0.0432,-0.032,-0.077
0.12279510498046875,0.0436,-0.024,-0.077
0.12380218505859375,0.044000000000000004,-0.024,-0.077
0.12481212615966797,0.0444,-0.032,-0.078
0.12582111358642578,0.0448,-0.022,-0.076
0.12678098678588867,0.045200000000000004,-0.027,-0.076
0.12775897979736328,0.0456,-0.024,-0.077
0.12876296043395996,0.046,-0.029,-0.077
0.12991809844970703,0.046400000000000004,-0.027,-0.078
0.13083910942077637,0.0468,-0.024,-0.076
0.13179612159729004,0.0472,-0.032,-0.079
0.13282012939453125,0.0476,-0.024,-0.076
0.13384199142456055,0.048,-0.024,-0.077
0.13479304313659668,0.048400000000000006,-0.027,-0.077
0.13582110404968262,0.0488,-0.027,-0.077
0.1368241310119629,0.0492,-0.029,-0.076
0.137861967086792,0.049600000000000005,-0.027,-0.076
0.13891196250915527,0.05,-0.034,-0.078
0.13988804817199707,0.0504,-0.022,-0.076
0.1410839557647705,0.050800000000000005,-0.032,-0.078
0.14376401901245117,0.0512,-0.029,-0.078
0.1450819969177246,0.0516,-0.032,-0.076
0.1470780372619629,0.052000000000000005,-0.027,-0.077
0.14938998222351074,0.0524,-0.029,-0.077
0.15108299255371094,0.0528,-0.027,-0.077
0.15307116508483887,0.053200000000000004,-0.027,-0.077
0.15508508682250977,0.0536,-0.027,-0.076
0.157088041305542,0.054,-0.037,-0.078
0.15910005569458008,0.054400000000000004,-0.022,-0.076
0.16112399101257324,0.0548,-0.024,-0.077
0.1631460189819336,0.055200000000000006,-0.029,-0.078
0.1651291847229004,0.055600000000000004,-0.024,-0.077
0.16713404655456543,0.056,-0.027,-0.078
0.16914010047912598,0.056400000000000006,-0.027,-0.076
0.1711440086364746,0.0568,-0.078,-0.077
0.17313599586486816,0.0572,-0.1,-0.077
0.17633414268493652,0.057600000000000005,-0.122,-0.076
0.17812299728393555,0.058,-0.1,-0.074
0.1802821159362793,0.0584,-0.037,-0.075
0.1825251579284668,0.058800000000000005,-0.037,-0.077
0.18413901329040527,0.0592,-0.032,-0.078
0.1860811710357666,0.0596,-0.029,-0.076
0.1880350112915039,0.060000000000000005,-0.039,-0.077
0.18997716903686523,0.0604,-0.046,-0.078
0.1919569969177246,0.0608,-0.042,-0.074
0.19307518005371094,0.061200000000000004,-0.034,-0.077
0.19507217407226562,0.0616,0.0,-0.079
0.19701099395751953,0.062,-0.02,-0.075
0.19896316528320312,0.062400000000000004,-0.012,-0.075
0.20006799697875977,0.06280000000000001,-0.02,-0.074
0.20200896263122559,0.0632,-0.024,-0.075
0.20397400856018066,0.0636,-0.022,-0.074
0.20601797103881836,0.064,-0.012,-0.074
0.2089710235595703,0.0644,-0.01,-0.075
0.21114397048950195,0.0648,-0.01,-0.075
0.21335315704345703,0.06520000000000001,-0.007,-0.072
0.215317964553833,0.0656,-0.015,-0.075
0.2170400619506836,0.066,-0.02,-0.074
0.21896910667419434,0.0664,-0.012,-0.072
0.22092914581298828,0.0668,-0.017,-0.075
0.222059965133667,0.06720000000000001,-0.02,-0.074
0.22398018836975098,0.06760000000000001,-0.005,-0.072
0.2259540557861328,0.068,-0.015,-0.075
0.22705912590026855,0.0684,-0.02,-0.075
0.22899508476257324,0.0688,-0.015,-0.074
0.2309560775756836,0.0692,-0.017,-0.074
0.2329411506652832,0.06960000000000001,-0.015,-0.075
0.23404908180236816,0.07,-0.017,-0.076
