time,command,strain1,strain2
3.0040740966796875e-05,0.0,0.97,0.881
0.001210927963256836,0.0004,0.968,0.881
0.0022039413452148438,0.0008,0.972,0.884
0.0031800270080566406,0.0012000000000000001,0.972,0.884
0.0041811466217041016,0.0016,0.972,0.885
0.0050809383392333984,0.002,0.975,0.884
0.0060961246490478516,0.0024000000000000002,-0.02,-0.074
0.007086038589477539,0.0028,-0.022,-0.074
0.008105993270874023,0.0032,-0.02,-0.074
0.009092092514038086,0.0036000000000000003,-0.017,-0.074
0.010092973709106445,0.004,-0.022,-0.075
0.011028051376342773,0.0044,-0.022,-0.074
0.01201009750366211,0.0048000000000000004,-0.027,-0.072
0.013015985488891602,0.005200000000000001,-0.027,-0.074
0.014150142669677734,0.0056,-0.022,-0.071
0.015223026275634766,0.006,-0.024,-0.071
0.016112089157104492,0.0064,-0.024,-0.072
0.017286062240600586,0.0068000000000000005,-0.022,-0.071
0.019320964813232422,0.007200000000000001,-0.02,-0.072
0.02128314971923828,0.0076,-0.024,-0.074
0.02300095558166504,0.008,-0.027,-0.072
0.02406597137451172,0.008400000000000001,-0.022,-0.069
0.02493906021118164,0.0088,-0.027,-0.071
0.025934934616088867,0.0092,-0.027,-0.074
0.0269320011138916,0.009600000000000001,-0.027,-0.072
0.02793097496032715,0.01,-0.022,-0.074
0.02890610694885254,0.010400000000000001,-0.024,-0.071
0.02993011474609375,0.0108,-0.024,-0.074
0.030942916870117188,0.0112,-0.022,-0.07
0.03193497657775879,0.011600000000000001,-0.027,-0.072
0.032913923263549805,0.012,-0.024,-0.071
0.03396201133728027,0.012400000000000001,-0.024,-0.071
0.034902095794677734,0.0128,-0.027,-0.074
0.03679609298706055,0.0132,-0.027,-0.072
0.037950992584228516,0.013600000000000001,-0.024,-0.074
0.03891301155090332,0.014,-0.022,-0.071
0.03991413116455078,0.014400000000000001,-0.027,-0.074
0.04091811180114746,0.0148,-0.027,-0.075
0.04207015037536621,0.0152,-0.022,-0.071
0.04308891296386719,0.015600000000000001,-0.024,-0.071
0.04407906532287598,0.016,-0.027,-0.074
0.044924020767211914,0.0164,-0.024,-0.072
0.04616498947143555,0.016800000000000002,-0.024,-0.072
0.047297000885009766,0.0172,-0.029,-0.074
0.04927706718444824,0.0176,-0.024,-0.07
0.05117607116699219,0.018000000000000002,-0.024,-0.071
0.05309009552001953,0.0184,-0.027,-0.071
0.0540471076965332,0.0188,-0.027,-0.071
0.054949045181274414,0.019200000000000002,-0.024,-0.07
0.05604195594787598,0.0196,-0.027,-0.071
0.05703997611999512,0.02,-0.029,-0.071
0.05807900428771973,0.0204,-0.024,-0.071
0.05904698371887207,0.020800000000000003,-0.024,-0.071
0.060053110122680664,0.0212,-0.024,-0.074
0.06103992462158203,0.0216,-0.022,-0.07
0.062036991119384766,0.022000000000000002,-0.029,-0.072
0.06306099891662598,0.0224,-0.027,-0.072
0.06397008895874023,0.0228,-0.024,-0.074
0.06506705284118652,0.023200000000000002,-0.024,-0.071
0.0659799575805664,0.0236,-0.027,-0.074
0.0670630931854248,0.024,-0.029,-0.072
0.0680379867553711,0.0244,-0.024,-0.071
0.06904792785644531,0.024800000000000003,-0.022,-0.071
0.07014298439025879,0.0252,-0.029,-0.074
0.0710599422454834,0.0256,-0.024,-0.071
0.07200407981872559,0.026000000000000002,-0.024,-0.072
0.07304692268371582,0.0264,-0.027,-0.072
0.07407712936401367,0.0268,-0.029,-0.074
0.07506012916564941,0.027200000000000002,-0.027,-0.071
0.07592296600341797,0.027600000000000003,-0.027,-0.071
0.07701492309570312,0.028,-0.027,-0.074
0.07845592498779297,0.0284,-0.027,-0.07
0.08043694496154785,0.028800000000000003,-0.022,-0.072
0.08226609230041504,0.0292,-0.037,-0.072
0.08427906036376953,0.0296,-0.037,-0.069
0.08603191375732422,0.030000000000000002,-0.027,-0.072
0.08697104454040527,0.0304,-0.029,-0.072
0.0880439281463623,0.0308,-0.029,-0.074
0.08903813362121582,0.031200000000000002,-0.024,-0.071
0.09004712104797363,0.0316,-0.027,-0.072
0.09105610847473145,0.032,-0.032,-0.074
0.09205102920532227,0.0324,-0.022,-0.07
0.09305214881896973,0.0328,-0.024,-0.07
0.09407305717468262,0.0332,-0.027,-0.072
0.09508609771728516,0.033600000000000005,-0.027,-0.071
0.09610795974731445,0.034,-0.024,-0.072
0.09712409973144531,0.0344,-0.024,-0.072
0.09812593460083008,0.034800000000000005,-0.029,-0.076
0.09911203384399414,0.0352,-0.02,-0.072
0.10011410713195801,0.0356,-0.027,-0.071
0.10111594200134277,0.036000000000000004,-0.027,-0.072
0.10213994979858398,0.0364,-0.024,-0.07
0.10306096076965332,0.0368,-0.029,-0.072
0.10420894622802734,0.037200000000000004,-0.027,-0.072
0.10613894462585449,0.0376,-0.024,-0.071
0.10717511177062988,0.038,-0.027,-0.072
0.10820198059082031,0.038400000000000004,-0.029,-0.07
0.11024212837219238,0.0388,-0.027,-0.074
0.11246609687805176,0.0392,-0.022,-0.071
0.11439013481140137,0.0396,-0.024,-0.07
0.11646294593811035,0.04,-0.029,-0.074
0.11822700500488281,0.040400000000000005,-0.022,-0.07
0.12027597427368164,0.0408,-0.024,-0.07
