0.0002849102020263672,0.0,52.884,54.47
0.011356830596923828,0.001,52.909,54.459
0.02232193946838379,0.002,52.896,54.459
0.03455185890197754,0.003,52.909,54.448
0.04635000228881836,0.004,52.884,54.437
0.05891299247741699,0.005,52.896,54.426
0.07087182998657227,0.006,52.896,54.459
0.08264994621276855,0.007,0.152,0.411
0.09469985961914062,0.008,0.152,0.433
0.10683488845825195,0.009000000000000001,0.367,0.344
0.11862802505493164,0.01,0.266,0.367
0.13077282905578613,0.011,0.025,0.344
0.14292502403259277,0.012,0.051,0.322
0.1547389030456543,0.013000000000000001,-0.19,0.389
0.16693687438964844,0.014,-0.152,0.367
0.17841887474060059,0.015,-0.152,0.389
0.19005990028381348,0.016,-0.19,0.433
0.20108485221862793,0.017,-0.152,0.389
0.21199297904968262,0.018000000000000002,-0.228,0.411
0.22316598892211914,0.019,-0.177,0.4
0.23419690132141113,0.02,-0.152,0.411
0.24516797065734863,0.021,-0.228,0.456
0.2565939426422119,0.022,-0.202,0.411
0.2684359550476074,0.023,-0.139,0.433
0.28050684928894043,0.024,-0.215,0.444
0.29265880584716797,0.025,-0.202,0.433
0.3045628070831299,0.026000000000000002,-0.215,0.444
0.3165159225463867,0.027,-0.228,0.489
0.3289668560028076,0.028,-0.202,0.444
0.3406188488006592,0.029,-0.215,0.456
0.35281991958618164,0.03,-0.228,0.489
0.36445093154907227,0.031,-0.152,0.456
0.37653183937072754,0.032,-0.24,0.478
0.3912498950958252,0.033,-0.177,0.467
0.4036238193511963,0.034,-0.152,0.444
0.4155158996582031,0.035,-0.177,0.467
0.4272778034210205,0.036000000000000004,-0.177,0.467
0.4389970302581787,0.037,-0.152,0.444
0.44979381561279297,0.038,-0.202,0.478
0.46094202995300293,0.039,-0.152,0.456
0.47200989723205566,0.04,-0.152,0.444
0.4831349849700928,0.041,-0.177,0.467
0.4951338768005371,0.042,-0.114,0.444
0.5069959163665771,0.043000000000000003,-0.152,0.467
0.5190119743347168,0.044,-0.089,0.433
0.5311949253082275,0.045,-0.076,0.456
0.5433969497680664,0.046,-0.114,0.456
0.5555999279022217,0.047,-0.114,0.456
0.5675258636474609,0.048,-0.089,0.433
0.5792689323425293,0.049,-0.127,0.467
0.5916588306427002,0.05,-0.139,0.467
0.6034529209136963,0.051000000000000004,-0.127,0.456
0.6152598857879639,0.052000000000000005,-0.19,0.478
0.6272549629211426,0.053,-0.139,0.444
0.6392199993133545,0.054,-0.19,0.478
0.6513998508453369,0.055,-0.19,0.478
0.6633458137512207,0.056,-0.127,0.467
0.6747689247131348,0.057,-0.202,0.489
0.6859920024871826,0.058,-0.164,0.489
0.6979258060455322,0.059000000000000004,-0.127,0.478
0.7095499038696289,0.06,-0.202,0.489
0.7208349704742432,0.061,-0.152,0.489
0.732611894607544,0.062,-0.127,0.5
0.7437407970428467,0.063,-0.177,0.5
0.7548048496246338,0.064,-0.139,0.489
0.7656409740447998,0.065,-0.164,0.489
0.7768878936767578,0.066,-0.177,0.522
0.7890958786010742,0.067,-0.139,0.489
0.8011839389801025,0.068,-0.202,0.522
0.8130970001220703,0.069,-0.215,0.5
0.8252248764038086,0.07,-0.164,0.522
0.8370578289031982,0.07100000000000001,-0.228,0.533
0.8491618633270264,0.07200000000000001,-0.19,0.5
0.8613698482513428,0.073,-0.164,0.5
0.8731579780578613,0.074,-0.228,0.478
0.8853030204772949,0.075,-0.202,0.467
0.8971419334411621,0.076,-0.164,0.444
0.90901780128479,0.077,-0.228,0.422
0.920989990234375,0.078,-0.164,0.378
0.9326739311218262,0.079,-0.228,0.378
0.943544864654541,0.08,-0.152,0.378
0.9545478820800781,0.081,-0.152,0.322
0.9655787944793701,0.082,-0.19,0.367
0.9767739772796631,0.083,-0.177,0.356
0.9887278079986572,0.084,-0.114,0.333
1.001175880432129,0.085,-0.228,0.389
1.0130548477172852,0.08600000000000001,-0.164,0.356
1.0250349044799805,0.08700000000000001,-0.164,0.356
1.037060022354126,0.088,-0.202,0.4
1.048973798751831,0.089,-0.152,0.389
1.0611388683319092,0.09,-0.164,0.367
1.0731778144836426,0.091,-0.164,0.378
1.085188865661621,0.092,-0.127,0.378
1.0970959663391113,0.093,-0.202,0.389
1.1089999675750732,0.094,-0.152,0.389
1.12105393409729,0.095,-0.114,0.367
1.1330289840698242,0.096,-0.177,0.4
1.1449389457702637,0.097,-0.152,0.4
1.1571028232574463,0.098,-0.139,0.389
1.1689279079437256,0.099,-0.19,0.4
1.1807119846343994,0.1,-0.127,0.411
1.1924970149993896,0.101,-0.139,0.389
1.203333854675293,0.10200000000000001,-0.164,0.4
1.2144389152526855,0.10300000000000001,-0.139,0.389
1.2257850170135498,0.10400000000000001,-0.152,0.411
1.2375469207763672,0.105,-0.19,0.4
1.2494900226593018,0.106,-0.114,0.4
1.2605979442596436,0.107,-0.19,0.433
1.2732069492340088,0.108,-0.164,0.4
1.2850708961486816,0.109,-0.127,0.389
1.2970759868621826,0.11,-0.19,0.444
1.3090629577636719,0.111,-0.177,0.422
1.320990800857544,0.112,-0.152,0.411
1.332859992980957,0.113,-0.202,0.444
1.3447937965393066,0.114,-0.164,0.433
1.3568339347839355,0.115,-0.19,0.422
1.3688249588012695,0.116,-0.164,0.411
1.3807988166809082,0.117,-0.127,0.433
1.3928329944610596,0.11800000000000001,-0.19,0.444
1.4048988819122314,0.11900000000000001,-0.177,0.433
1.4170877933502197,0.12,-0.114,0.411
1.428591012954712,0.121,-0.19,0.456
1.440476894378662,0.122,-0.152,0.433
1.4522919654846191,0.123,-0.127,0.4
1.4631788730621338,0.124,-0.177,0.456
1.4742469787597656,0.125,-0.139,0.411
1.4852478504180908,0.126,-0.114,0.4
1.4967589378356934,0.127,-0.152,0.4
1.508404016494751,0.128,-0.139,0.422
1.5203278064727783,0.129,-0.127,0.411
1.531688928604126,0.13,-0.202,0.444
1.5438389778137207,0.131,-0.114,0.389
1.556135892868042,0.132,-0.177,0.444
1.5676689147949219,0.133,-0.164,0.444
1.579854965209961,0.134,-0.127,0.444
1.5917658805847168,0.135,-0.215,0.467
1.6038548946380615,0.136,-0.164,0.456
1.6155719757080078,0.137,-0.152,0.433
1.6277008056640625,0.138,-0.215,0.444
1.6396849155426025,0.139,-0.19,0.456
1.6517689228057861,0.14,-0.202,0.456
1.6636300086975098,0.14100000000000001,-0.19,0.444
1.6755528450012207,0.14200000000000002,-0.177,0.422
1.687220811843872,0.14300000000000002,-0.215,0.444
1.698112964630127,0.14400000000000002,-0.202,0.456
1.7091548442840576,0.145,-0.164,0.422
1.7199859619140625,0.146,-0.24,0.456
1.7311899662017822,0.147,-0.215,0.444
1.7423508167266846,0.148,-0.152,0.433
1.7543230056762695,0.149,-0.24,0.456
1.7666378021240234,0.15,-0.177,0.456
1.778285026550293,0.151,-0.19,0.433
1.7901129722595215,0.152,-0.215,0.456
1.8015339374542236,0.153,-0.177,0.422
1.8136968612670898,0.154,-0.19,0.444
1.825976848602295,0.155,-0.177,0.444
1.837629795074463,0.156,-0.139,0.422
1.8497447967529297,0.157,-0.228,0.433
1.8615899085998535,0.158,-0.19,0.411
1.8735218048095703,0.159,-0.038,0.389
1.8855910301208496,0.16,-0.164,0.433
1.8975470066070557,0.161,-0.164,0.389
1.9096050262451172,0.162,-0.101,0.367
1.9213078022003174,0.163,-0.152,0.389
1.9331879615783691,0.164,-0.089,0.356
1.9449598789215088,0.165,-0.114,0.344
1.955941915512085,0.166,-0.114,0.344
1.9669599533081055,0.167,-0.076,0.356
1.9778318405151367,0.168,-0.127,0.356
1.989292860031128,0.169,-0.114,0.344
2.0012168884277344,0.17,-0.063,0.333
2.0131850242614746,0.171,-0.152,0.378
2.0255699157714844,0.17200000000000001,-0.127,0.389
2.037390947341919,0.17300000000000001,-0.038,0.489
2.0493388175964355,0.17400000000000002,-0.164,0.422
2.061314821243286,0.17500000000000002,-0.101,0.4
2.073330879211426,0.176,-0.152,0.389
2.0853679180145264,0.177,-0.114,0.478
2.0978147983551025,0.178,0.354,0.744
2.109283924102783,0.179,0.506,1.022
2.121307849884033,0.18,0.86,1.311
2.1334638595581055,0.181,0.999,1.445
2.1453568935394287,0.182,1.177,1.689
2.157454013824463,0.183,1.404,1.856
2.1692538261413574,0.184,1.645,1.956
2.181119918823242,0.185,1.834,2.322
2.19283390045166,0.186,2.05,2.445
2.203742027282715,0.187,2.138,2.6
2.2149147987365723,0.188,3.201,3.722
2.2272238731384277,0.189,3.441,3.934
2.239316940307617,0.19,3.517,4.0
